,Unnamed: 0,timestamp,agent_id,activity_type,case_id,agent_activity_type
59,59,2014-08-13 22:00:00,r560752,01_HOOFD,c10044776,r560752|01_HOOFD
60,60,2014-08-13 22:00:00,r560752,01_HOOFD,c10044776,r560752|01_HOOFD
61,61,2014-08-13 22:00:00,r560752,02_DRZ,c10044776,r560752|02_DRZ
62,62,2014-08-13 22:00:00,r560752,04_BPT,c10044776,r560752|04_BPT
63,63,2014-08-13 22:00:00,r560752,01_HOOFD,c10044776,r560752|01_HOOFD
64,64,2014-08-13 22:00:00,r560752,01_HOOFD,c10044776,r560752|01_HOOFD
65,65,2014-08-13 22:00:00,r560752,01_HOOFD,c10044776,r560752|01_HOOFD
66,66,2014-08-13 22:00:00,r560752,01_HOOFD,c10044776,r560752|01_HOOFD
67,67,2014-08-13 22:00:00,r560752,01_HOOFD,c10044776,r560752|01_HOOFD
68,68,2014-08-13 22:00:00,r560752,01_HOOFD,c10044776,r560752|01_HOOFD
69,69,2014-08-13 22:00:00,r560752,01_HOOFD,c10044776,r560752|01_HOOFD
70,70,2014-08-13 22:00:00,r560752,01_HOOFD,c10044776,r560752|01_HOOFD
71,71,2014-08-14 10:00:38,r560752,01_HOOFD,c10044776,r560752|01_HOOFD
72,72,2014-08-18 22:00:00,r560781,01_HOOFD,c10069611,r560781|01_HOOFD
73,73,2014-08-19 22:00:00,r560781,01_HOOFD,c10069611,r560781|01_HOOFD
74,74,2014-08-19 22:00:00,r560781,01_HOOFD,c10069611,r560781|01_HOOFD
75,75,2014-08-19 22:00:00,r560781,02_DRZ,c10069611,r560781|02_DRZ
76,76,2014-08-19 22:00:00,r560781,04_BPT,c10069611,r560781|04_BPT
77,77,2014-08-19 22:00:00,r560781,04_BPT,c10069611,r560781|04_BPT
78,78,2014-08-19 22:00:00,r560781,04_BPT,c10069611,r560781|04_BPT
79,79,2014-08-19 22:00:00,r560781,04_BPT,c10069611,r560781|04_BPT
80,80,2014-08-19 22:00:00,r560781,01_HOOFD,c10069611,r560781|01_HOOFD
81,81,2014-08-19 22:00:00,r560781,04_BPT,c10069611,r560781|04_BPT
82,82,2014-08-19 22:00:00,r560781,01_HOOFD,c10069611,r560781|01_HOOFD
83,83,2014-08-19 22:00:00,r560781,04_BPT,c10069611,r560781|04_BPT
84,84,2014-08-19 22:00:00,r560781,01_HOOFD,c10069611,r560781|01_HOOFD
85,85,2014-08-19 22:00:00,r560781,01_HOOFD,c10069611,r560781|01_HOOFD
86,86,2014-08-20 08:27:26,r560781,01_HOOFD,c10069611,r560781|01_HOOFD
87,87,2014-08-20 08:32:03,r560752,01_HOOFD,c10069611,r560752|01_HOOFD
88,88,2014-08-20 08:32:03,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
89,89,2014-09-16 22:00:00,r560849,01_HOOFD,c10069611,r560849|01_HOOFD
90,90,2014-09-16 22:00:00,r560849,01_HOOFD,c10069611,r560849|01_HOOFD
91,91,2014-09-16 22:00:00,r560849,08_AWB45,c10069611,r560849|08_AWB45
92,92,2014-09-16 22:00:00,r560849,08_AWB45,c10069611,r560849|08_AWB45
93,93,2014-09-16 22:00:00,r560849,08_AWB45,c10069611,r560849|08_AWB45
94,94,2014-09-16 22:00:00,r560849,01_HOOFD,c10069611,r560849|01_HOOFD
95,95,2014-09-16 22:00:00,r560849,08_OLO,c10069611,r560849|08_OLO
96,96,2014-09-16 22:00:00,r560849,08_AWB45,c10069611,r560849|08_AWB45
97,97,2014-09-16 22:00:00,r560849,08_AWB45,c10069611,r560849|08_AWB45
98,98,2014-09-17 11:12:28,r1550894,08_AWB45,c10069611,r1550894|08_AWB45
99,99,2014-09-17 11:12:28,r560849,08_AWB45,c10069611,r560849|08_AWB45
100,100,2014-11-12 23:00:00,r560752,08_AWB45,c10069611,r560752|08_AWB45
101,101,2014-11-12 23:00:00,r560752,08_AWB45,c10069611,r560752|08_AWB45
102,102,2014-11-12 23:00:00,r1550894,08_AWB45,c10069611,r1550894|08_AWB45
103,103,2014-11-12 23:00:00,r560752,08_AWB45,c10069611,r560752|08_AWB45
104,104,2014-11-13 12:38:19,r560752,08_AWB45,c10069611,r560752|08_AWB45
105,105,2015-01-28 23:00:00,r560849,08_AWB45,c10069611,r560849|08_AWB45
106,106,2015-01-28 23:00:00,r560849,01_HOOFD,c10069611,r560849|01_HOOFD
107,107,2015-01-28 23:00:00,r560849,01_HOOFD,c10069611,r560849|01_HOOFD
108,108,2015-01-28 23:00:00,r560849,01_HOOFD,c10069611,r560849|01_HOOFD
109,109,2015-01-28 23:00:00,r560849,01_HOOFD,c10069611,r560849|01_HOOFD
110,110,2015-01-28 23:00:00,r560849,09_AH_I,c10069611,r560849|09_AH_I
111,111,2015-01-28 23:00:00,r560849,01_HOOFD,c10069611,r560849|01_HOOFD
112,112,2015-01-28 23:00:00,r560849,01_HOOFD,c10069611,r560849|01_HOOFD
113,113,2015-01-28 23:00:00,r560849,01_HOOFD,c10069611,r560849|01_HOOFD
114,114,2015-01-28 23:00:00,r560849,01_OLO,c10069611,r560849|01_OLO
115,115,2015-01-28 23:00:00,r560849,01_HOOFD,c10069611,r560849|01_HOOFD
116,116,2015-01-28 23:00:00,r560849,01_HOOFD,c10069611,r560849|01_HOOFD
117,117,2015-02-19 23:00:00,r560752,01_HOOFD,c10069611,r560752|01_HOOFD
118,118,2015-02-19 23:00:00,r560752,01_HOOFD,c10069611,r560752|01_HOOFD
119,119,2015-02-19 23:00:00,r560752,10_UOV,c10069611,r560752|10_UOV
120,120,2015-02-19 23:00:00,r560752,10_UOV,c10069611,r560752|10_UOV
121,121,2015-02-19 23:00:00,r560752,10_UOV,c10069611,r560752|10_UOV
122,122,2015-02-19 23:00:00,r560752,01_HOOFD,c10069611,r560752|01_HOOFD
123,123,2015-02-19 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
124,124,2015-02-19 23:00:00,r560752,01_HOOFD,c10069611,r560752|01_HOOFD
125,125,2015-02-19 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
126,126,2015-02-19 23:00:00,r560752,01_HOOFD,c10069611,r560752|01_HOOFD
127,127,2015-02-19 23:00:00,r560752,01_HOOFD,c10069611,r560752|01_HOOFD
128,128,2015-02-19 23:00:00,r560752,01_HOOFD,c10069611,r560752|01_HOOFD
129,129,2015-02-20 08:48:28,r560752,01_HOOFD,c10069611,r560752|01_HOOFD
130,130,2015-02-20 08:48:29,r560752,01_HOOFD,c10069611,r560752|01_HOOFD
131,131,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
132,132,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
133,133,2015-02-23 23:00:00,r1550894,02_DRZ,c10069611,r1550894|02_DRZ
134,134,2015-02-23 23:00:00,r1550894,04_BPT,c10069611,r1550894|04_BPT
135,135,2015-02-23 23:00:00,r1550894,04_BPT,c10069611,r1550894|04_BPT
136,136,2015-02-23 23:00:00,r1550894,04_BPT,c10069611,r1550894|04_BPT
137,137,2015-02-23 23:00:00,r1550894,04_BPT,c10069611,r1550894|04_BPT
138,138,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
139,139,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
140,140,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
141,141,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
142,142,2015-02-23 23:00:00,r1550894,08_AWB45,c10069611,r1550894|08_AWB45
143,143,2015-02-23 23:00:00,r1550894,08_AWB45,c10069611,r1550894|08_AWB45
144,144,2015-02-23 23:00:00,r1550894,08_AWB45,c10069611,r1550894|08_AWB45
145,145,2015-02-23 23:00:00,r1550894,08_AWB45,c10069611,r1550894|08_AWB45
146,146,2015-02-23 23:00:00,r1550894,08_AWB45,c10069611,r1550894|08_AWB45
147,147,2015-02-23 23:00:00,r1550894,08_AWB45,c10069611,r1550894|08_AWB45
148,148,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
149,149,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
150,150,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
151,151,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
152,152,2015-02-23 23:00:00,r1550894,09_AH_I,c10069611,r1550894|09_AH_I
153,153,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
154,154,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
155,155,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
156,156,2015-02-23 23:00:00,r1550894,10_UOV,c10069611,r1550894|10_UOV
157,157,2015-02-23 23:00:00,r1550894,10_UOV,c10069611,r1550894|10_UOV
158,158,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
159,159,2015-02-23 23:00:00,r1550894,10_UOV,c10069611,r1550894|10_UOV
160,160,2015-02-23 23:00:00,r1550894,08_AWB45,c10069611,r1550894|08_AWB45
161,161,2015-02-23 23:00:00,r1550894,08_AWB45,c10069611,r1550894|08_AWB45
162,162,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
163,163,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
164,164,2015-02-23 23:00:00,r560752,10_UOV,c10069611,r560752|10_UOV
165,165,2015-02-23 23:00:00,r560752,10_UOV,c10069611,r560752|10_UOV
166,166,2015-02-23 23:00:00,r1550894,10_UOV,c10069611,r1550894|10_UOV
167,167,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
168,168,2015-02-23 23:00:00,r1550894,04_BPT,c10069611,r1550894|04_BPT
169,169,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
170,170,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
171,171,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
172,172,2015-02-23 23:00:00,r560752,10_UOV,c10069611,r560752|10_UOV
173,173,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
174,174,2015-02-23 23:00:00,r1550894,04_BPT,c10069611,r1550894|04_BPT
175,175,2015-02-23 23:00:00,r1550894,99_NOCODE,c10069611,r1550894|99_NOCODE
176,176,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
177,177,2015-02-23 23:00:00,r1550894,10_UOV,c10069611,r1550894|10_UOV
178,178,2015-02-23 23:00:00,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
179,179,2015-02-23 23:00:00,r1550894,08_AWB45,c10069611,r1550894|08_AWB45
180,180,2015-02-23 23:00:00,r1550894,10_UOV,c10069611,r1550894|10_UOV
181,181,2015-02-24 07:00:05,r1550894,10_UOV,c10069611,r1550894|10_UOV
182,182,2015-02-24 09:23:39,r1550894,01_HOOFD,c10069611,r1550894|01_HOOFD
183,183,2015-02-24 09:26:29,r1550894,10_UOV,c10069611,r1550894|10_UOV
184,184,2015-03-04 23:00:00,r560752,10_UOV,c10069611,r560752|10_UOV
185,185,2015-03-04 23:00:00,r1550894,10_UOV,c10069611,r1550894|10_UOV
186,186,2015-03-04 23:00:00,r560752,10_UOV,c10069611,r560752|10_UOV
187,187,2015-03-04 23:00:00,r1550894,10_UOV,c10069611,r1550894|10_UOV
188,188,2014-08-20 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
189,189,2014-08-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
190,190,2014-08-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
191,191,2014-08-21 22:00:00,r560781,02_DRZ,c10089882,r560781|02_DRZ
192,192,2014-08-21 22:00:00,r560781,04_BPT,c10089882,r560781|04_BPT
193,193,2014-08-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
194,194,2014-08-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
195,195,2014-08-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
196,196,2014-08-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
197,197,2014-08-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
198,198,2014-08-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
199,199,2014-08-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
200,200,2014-08-22 10:06:09,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
201,201,2014-09-07 22:00:00,r560852,08_AWB45,c10089882,r560852|08_AWB45
202,202,2014-09-07 22:00:00,r560852,08_AWB45,c10089882,r560852|08_AWB45
203,203,2014-09-07 22:00:00,r560852,08_AWB45,c10089882,r560852|08_AWB45
204,204,2014-09-08 22:00:00,r560781,08_AWB45,c10089882,r560781|08_AWB45
205,205,2014-09-08 22:00:00,r560781,08_AWB45,c10089882,r560781|08_AWB45
206,206,2014-09-09 06:40:13,r560781,08_AWB45,c10089882,r560781|08_AWB45
207,207,2014-09-19 22:00:00,r560852,08_AWB45,c10089882,r560852|08_AWB45
208,208,2014-10-02 22:00:00,r560852,08_AWB45,c10089882,r560852|08_AWB45
209,209,2014-10-02 22:00:00,r560852,08_AWB45,c10089882,r560852|08_AWB45
210,210,2014-10-02 22:00:00,r560852,08_AWB45,c10089882,r560852|08_AWB45
211,211,2014-10-19 22:00:00,r560852,08_AWB45,c10089882,r560852|08_AWB45
212,212,2014-10-19 22:00:00,r560852,01_HOOFD,c10089882,r560852|01_HOOFD
213,213,2014-10-19 22:00:00,r560852,01_HOOFD,c10089882,r560852|01_HOOFD
214,214,2014-10-19 22:00:00,r560852,01_HOOFD,c10089882,r560852|01_HOOFD
215,215,2014-10-19 22:00:00,r560852,01_HOOFD,c10089882,r560852|01_HOOFD
216,216,2014-10-19 22:00:00,r560852,09_AH_I,c10089882,r560852|09_AH_I
217,217,2014-10-19 22:00:00,r560852,01_HOOFD,c10089882,r560852|01_HOOFD
218,218,2014-10-19 22:00:00,r560852,01_HOOFD,c10089882,r560852|01_HOOFD
219,219,2014-10-19 22:00:00,r560852,11_AH_II,c10089882,r560852|11_AH_II
220,220,2014-10-19 22:00:00,r560852,13_CRD,c10089882,r560852|13_CRD
221,221,2014-10-19 22:00:00,r560852,01_HOOFD,c10089882,r560852|01_HOOFD
222,222,2014-10-19 22:00:00,r560852,01_HOOFD,c10089882,r560852|01_HOOFD
223,223,2014-10-19 22:00:00,r560852,01_HOOFD,c10089882,r560852|01_HOOFD
224,224,2014-10-19 22:00:00,r560852,01_HOOFD,c10089882,r560852|01_HOOFD
225,225,2014-10-19 22:00:00,r560852,01_HOOFD,c10089882,r560852|01_HOOFD
226,226,2014-10-19 22:00:00,r560852,01_HOOFD,c10089882,r560852|01_HOOFD
227,227,2014-10-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
228,228,2014-10-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
229,229,2014-10-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
230,230,2014-10-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
231,231,2014-10-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
232,232,2014-10-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
233,233,2014-10-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
234,234,2014-10-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
235,235,2014-10-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
236,236,2014-10-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
237,237,2014-10-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
238,238,2014-10-21 22:00:00,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
239,239,2014-10-22 07:43:53,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
240,240,2014-10-22 09:34:49,r560781,01_HOOFD,c10089882,r560781|01_HOOFD
241,241,2014-08-20 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
242,242,2014-08-21 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
243,243,2014-08-21 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
244,244,2014-08-21 22:00:00,r560781,02_DRZ,c10090841,r560781|02_DRZ
245,245,2014-08-21 22:00:00,r560781,04_BPT,c10090841,r560781|04_BPT
246,246,2014-08-21 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
247,247,2014-08-21 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
248,248,2014-08-21 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
249,249,2014-09-24 22:00:00,r560852,01_HOOFD,c10090841,r560852|01_HOOFD
250,250,2014-09-24 22:00:00,r560852,01_HOOFD,c10090841,r560852|01_HOOFD
251,251,2014-09-24 22:00:00,r560852,01_HOOFD,c10090841,r560852|01_HOOFD
252,252,2014-09-24 22:00:00,r560852,08_AWB45,c10090841,r560852|08_AWB45
253,253,2014-09-24 22:00:00,r560852,01_HOOFD,c10090841,r560852|01_HOOFD
254,254,2014-09-24 22:00:00,r560852,01_HOOFD,c10090841,r560852|01_HOOFD
255,255,2014-09-24 22:00:00,r560852,01_HOOFD,c10090841,r560852|01_HOOFD
256,256,2014-09-24 22:00:00,r560852,09_AH_I,c10090841,r560852|09_AH_I
257,257,2014-09-24 22:00:00,r560852,01_HOOFD,c10090841,r560852|01_HOOFD
258,258,2014-09-24 22:00:00,r560852,01_HOOFD,c10090841,r560852|01_HOOFD
259,259,2014-09-24 22:00:00,r560852,11_AH_II,c10090841,r560852|11_AH_II
260,260,2014-09-24 22:00:00,r560852,13_CRD,c10090841,r560852|13_CRD
261,261,2014-09-24 22:00:00,r560852,01_HOOFD,c10090841,r560852|01_HOOFD
262,262,2014-09-24 22:00:00,r560852,01_HOOFD,c10090841,r560852|01_HOOFD
263,263,2014-09-24 22:00:00,r560852,01_HOOFD,c10090841,r560852|01_HOOFD
264,264,2014-09-24 22:00:00,r560852,01_HOOFD,c10090841,r560852|01_HOOFD
265,265,2014-09-24 22:00:00,r560852,01_HOOFD,c10090841,r560852|01_HOOFD
266,266,2014-09-24 22:00:00,r560852,01_HOOFD,c10090841,r560852|01_HOOFD
267,267,2014-09-24 22:00:00,r560852,01_HOOFD,c10090841,r560852|01_HOOFD
268,268,2014-09-30 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
269,269,2014-09-30 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
270,270,2014-09-30 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
271,271,2014-09-30 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
272,272,2014-09-30 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
273,273,2014-09-30 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
274,274,2014-09-30 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
275,275,2014-10-01 09:05:53,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
276,276,2014-10-01 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
277,277,2014-10-01 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
278,278,2014-10-01 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
279,279,2014-10-01 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
280,280,2014-10-01 22:00:00,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
281,281,2014-10-02 06:52:34,r560781,01_HOOFD,c10090841,r560781|01_HOOFD
282,282,2014-08-27 22:00:00,r560781,01_HOOFD,c10127687,r560781|01_HOOFD
283,283,2014-08-27 22:00:00,r560781,01_HOOFD,c10127687,r560781|01_HOOFD
284,284,2014-08-27 22:00:00,r560781,02_DRZ,c10127687,r560781|02_DRZ
285,285,2014-08-27 22:00:00,r560781,04_BPT,c10127687,r560781|04_BPT
286,286,2014-08-27 22:00:00,r560781,01_HOOFD,c10127687,r560781|01_HOOFD
287,287,2014-08-27 22:00:00,r560781,01_HOOFD,c10127687,r560781|01_HOOFD
288,288,2014-08-27 22:00:00,r560781,01_HOOFD,c10127687,r560781|01_HOOFD
289,289,2014-08-27 22:00:00,r560781,01_HOOFD,c10127687,r560781|01_HOOFD
290,290,2014-08-27 22:00:00,r560781,01_HOOFD,c10127687,r560781|01_HOOFD
291,291,2014-08-27 22:00:00,r560781,01_HOOFD,c10127687,r560781|01_HOOFD
292,292,2014-08-27 22:00:00,r560781,01_HOOFD,c10127687,r560781|01_HOOFD
293,293,2014-08-27 22:00:00,r560781,01_HOOFD,c10127687,r560781|01_HOOFD
294,294,2014-08-28 09:32:38,r560852,01_HOOFD,c10127687,r560852|01_HOOFD
295,295,2014-08-28 22:00:00,r560852,08_AWB45,c10127687,r560852|08_AWB45
296,296,2014-08-28 22:00:00,r560852,01_HOOFD,c10127687,r560852|01_HOOFD
297,297,2014-08-28 22:00:00,r560852,01_HOOFD,c10127687,r560852|01_HOOFD
298,298,2014-08-28 22:00:00,r560852,01_HOOFD,c10127687,r560852|01_HOOFD
299,299,2014-08-28 22:00:00,r560852,09_AH_I,c10127687,r560852|09_AH_I
300,300,2014-08-28 22:00:00,r560852,01_HOOFD,c10127687,r560852|01_HOOFD
301,301,2014-08-28 22:00:00,r560852,01_HOOFD,c10127687,r560852|01_HOOFD
302,302,2014-08-28 22:00:00,r560852,11_AH_II,c10127687,r560852|11_AH_II
303,303,2014-08-28 22:00:00,r560852,13_CRD,c10127687,r560852|13_CRD
304,304,2014-08-28 22:00:00,r560852,01_HOOFD,c10127687,r560852|01_HOOFD
